num_clusters,Run_Time,m,lowers,uppers,budgetViolation,perClusterVio,worstPossibleFairVio,objective,FairType,name,num_colors
5,11.379866880000918,[0.001   0.00325 0.0055  0.00775 0.01   ],"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]","(0.5614389638477253, 0.5614389638477253, 0.5614389638477253, 0.5614389638477253, 0.5614389638477253)","([0, 0.34715324956201093, 0.5614389638477253, 0.05743633846646684], [0, 0.5614389638477253, 0.5614389638477253, 0.17237886720209902], [0, 0.5614389638477253, 0.5614389638477253, 0.2873213959377312], [0, 0.5614389638477253, 0.5614389638477253, 0.3332984074319841], [0, 0.5614389638477253, 0.5614389638477253, 0.42350792936496656])",0.5614389638477253,9.871214195838213,FairType.DET,bank_binary_marital,2
