num_clusters,Run_Time,m,lowers,uppers,budgetViolation,perClusterVio,worstPossibleFairVio,objective,FairType,name,num_colors
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
5,121.84715589900225,0.01,"[0.3, 0.3]","[0.75, 0.75]",0.3,"[0, 0.3, 0.3, 0, 0.3]",0.3,81.7321110170343,FairType.PROB,diabetes,2
