num_clusters,Run_Time,m,lowers,uppers,budgetViolation,perClusterVio,worstPossibleFairVio,objective,FairType,name,num_colors
10,45.046872457000006,0.01,"[0.4445412740544238, 0.25229840743198406]","[0.7996315957629825, 0.5622947233896047]",0.0014733249237332546,"[0, 0.0014733249237332546]",0.4445412740544238,22.165515191584834,FairType.ROBUST,bank_binary_marital,2
10,44.62353041399996,0.020000000000000004,"[0.4445412740544238, 0.25229840743198406]","[0.7996315957629825, 0.5622947233896047]",0.001207940721090428,"[0, 0.001207940721090428]",0.4445412740544238,22.85347501511876,FairType.ROBUST,bank_binary_marital,2
10,44.43478255399998,0.030000000000000006,"[0.4445412740544238, 0.25229840743198406]","[0.7996315957629825, 0.5622947233896047]",0.000840047744501804,"[0, 0.000840047744501804]",0.4445412740544238,23.18333760642708,FairType.ROBUST,bank_binary_marital,2
10,29.470459036999955,0.04000000000000001,"[0.4445412740544238, 0.25229840743198406]","[0.7996315957629825, 0.5622947233896047]",0.00020460508692543566,"[0, 0.00020460508692543566]",0.4445412740544238,23.37486100134113,FairType.ROBUST,bank_binary_marital,2
10,32.364389473000074,0.05000000000000001,"[0.4445412740544238, 0.25229840743198406]","[0.7996315957629825, 0.5622947233896047]",0.00046140008395467724,"[0, 0.00046140008395467724]",0.4445412740544238,23.498362192457826,FairType.ROBUST,bank_binary_marital,2
10,36.3849471420001,0.06000000000000001,"[0.4445412740544238, 0.25229840743198406]","[0.7996315957629825, 0.5622947233896047]",0.0002826341436099611,"[0, 0.0002826341436099611]",0.4445412740544238,23.580036042124096,FairType.ROBUST,bank_binary_marital,2
10,39.78630715400004,0.07,"[0.4445412740544238, 0.25229840743198406]","[0.7996315957629825, 0.5622947233896047]",0.0,[0],0.4445412740544238,23.766145867594513,FairType.ROBUST,bank_binary_marital,2
10,39.26676950199999,0.08,"[0.4445412740544238, 0.25229840743198406]","[0.7996315957629825, 0.5622947233896047]",0.0,[0],0.4445412740544238,23.766145867594513,FairType.ROBUST,bank_binary_marital,2
10,39.177220207000005,0.09000000000000001,"[0.4445412740544238, 0.25229840743198406]","[0.7996315957629825, 0.5622947233896047]",0.0,[0],0.4445412740544238,23.766145867594513,FairType.ROBUST,bank_binary_marital,2
10,39.02950616700002,0.1,"[0.4445412740544238, 0.25229840743198406]","[0.7996315957629825, 0.5622947233896047]",0.0,[0],0.4445412740544238,23.766145867594513,FairType.ROBUST,bank_binary_marital,2
