m,budgetViolation,per_cluster_vio,worstPossibleFairVio,objective,FairType,name,num_colors
0.001,0.5614389638477253,"[0, 0.34715324956201093, 0.5614389638477253, 0.05743633846646684]",0.5614389638477253,9.871214195838213,FairType.DET,bank_binary_marital,2
0.0032500000000000003,0.5614389638477253,"[0, 0.5614389638477253, 0.5614389638477253, 0.17237886720209902]",0.5614389638477253,9.871214195838213,FairType.DET,bank_binary_marital,2
0.0055000000000000005,0.5614389638477253,"[0, 0.5614389638477253, 0.5614389638477253, 0.2873213959377312]",0.5614389638477253,9.871214195838213,FairType.DET,bank_binary_marital,2
0.007750000000000001,0.5614389638477253,"[0, 0.5614389638477253, 0.5614389638477253, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.DET,bank_binary_marital,2
0.01,0.5614389638477253,"[0, 0.5614389638477253, 0.5614389638477253, 0.42350792936496656]",0.5614389638477253,9.871214195838213,FairType.DET,bank_binary_marital,2
